Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[disease]	Characteristics[developmental stage]	Characteristics[individual]	Characteristics[age]	Unit [time unit]	Characteristics[sex]	Characteristics[organism part]	Material Type	Protocol REF	Protocol REF	Protocol REF	Extract Name	Material Type	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[developmental stage]	Factor Value[organism part]
5560sTS.Human.Testis.221dpb.Male	ERS2510409	SAMEA4690226	Homo sapiens	normal	infant	not available	221	day	male	testis	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5560sTS.Human.Testis.221dpb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5560sTS.Human.Testis.221dpb.Male	sequencing assay	ERX2614584	5560sTS.Human.Testis.221dpb.Male.fastq.gz	5560sTS.Human.Testis.221dpb.Male.fastq.gz	ERR2598303	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598303/ERR2598303.fastq.gz	P-MTAB-75114	P-MTAB-75113	5560sTS.Human.Testis.221dpb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5560sTS.Human.Testis.221dpb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	infant	testis
5818sTS.Human.Heart.226dpb.Male	ERS2510395	SAMEA4690212	Homo sapiens	normal	infant	not available	226	day	male	heart	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5818sTS.Human.Heart.226dpb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5818sTS.Human.Heart.226dpb.Male	sequencing assay	ERX2614570	5818sTS.Human.Heart.226dpb.Male.fastq.gz	5818sTS.Human.Heart.226dpb.Male.fastq.gz	ERR2598289	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598289/ERR2598289.fastq.gz	P-MTAB-75114	P-MTAB-75113	5818sTS.Human.Heart.226dpb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5818sTS.Human.Heart.226dpb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	infant	heart
5819sTS.Human.Kidney.226dpb.Female	ERS2510402	SAMEA4690219	Homo sapiens	normal	infant	not available	226	day	female	kidney	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5819sTS.Human.Kidney.226dpb.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5819sTS.Human.Kidney.226dpb.Female	sequencing assay	ERX2614577	5819sTS.Human.Kidney.226dpb.Female.fastq.gz	5819sTS.Human.Kidney.226dpb.Female.fastq.gz	ERR2598296	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598296/ERR2598296.fastq.gz	P-MTAB-75114	P-MTAB-75113	5819sTS.Human.Kidney.226dpb.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5819sTS.Human.Kidney.226dpb.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	infant	kidney
5523sTS.Human.Testis.270dpb.Male	ERS2510408	SAMEA4690225	Homo sapiens	normal	infant	not available	270	day	male	testis	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5523sTS.Human.Testis.270dpb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5523sTS.Human.Testis.270dpb.Male	sequencing assay	ERX2614583	5523sTS.Human.Testis.270dpb.Male.fastq.gz	5523sTS.Human.Testis.270dpb.Male.fastq.gz	ERR2598302	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598302/ERR2598302.fastq.gz	P-MTAB-75114	P-MTAB-75113	5523sTS.Human.Testis.270dpb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5523sTS.Human.Testis.270dpb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	infant	testis
5568sTS.Human.Cerebellum.270dpb.Male	ERS2510400	SAMEA4690217	Homo sapiens	normal	infant	not available	270	day	male	hindbrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5568sTS.Human.Cerebellum.270dpb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5568sTS.Human.Cerebellum.270dpb.Male	sequencing assay	ERX2614575	5568sTS.Human.Cerebellum.270dpb.Male.fastq.gz	5568sTS.Human.Cerebellum.270dpb.Male.fastq.gz	ERR2598294	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598294/ERR2598294.fastq.gz	P-MTAB-75114	P-MTAB-75113	5568sTS.Human.Cerebellum.270dpb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5568sTS.Human.Cerebellum.270dpb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	infant	hindbrain
5521sTS.Human.Brain.271dpb.Male	ERS2510393	SAMEA4690210	Homo sapiens	normal	infant	not available	271	day	male	forebrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5521sTS.Human.Brain.271dpb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5521sTS.Human.Brain.271dpb.Male	sequencing assay	ERX2614568	5521sTS.Human.Brain.271dpb.Male.fastq.gz	5521sTS.Human.Brain.271dpb.Male.fastq.gz	ERR2598287	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598287/ERR2598287.fastq.gz	P-MTAB-75114	P-MTAB-75113	5521sTS.Human.Brain.271dpb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5521sTS.Human.Brain.271dpb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	infant	forebrain
5552sTS.Human.Liver.271dpb.Male	ERS2510407	SAMEA4690224	Homo sapiens	normal	infant	not available	271	day	male	liver	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5552sTS.Human.Liver.271dpb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5552sTS.Human.Liver.271dpb.Male	sequencing assay	ERX2614582	5552sTS.Human.Liver.271dpb.Male.fastq.gz	5552sTS.Human.Liver.271dpb.Male.fastq.gz	ERR2598301	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598301/ERR2598301.fastq.gz	P-MTAB-75114	P-MTAB-75113	5552sTS.Human.Liver.271dpb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5552sTS.Human.Liver.271dpb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	infant	liver
6095sTS.Human.Testis.46ypb.Male	ERS2510417	SAMEA4690234	Homo sapiens	normal	middle adult	not available	46	year	male	testis	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	6095sTS.Human.Testis.46ypb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	6095sTS.Human.Testis.46ypb.Male	sequencing assay	ERX2614592	6095sTS.Human.Testis.46ypb.Male.fastq.gz	6095sTS.Human.Testis.46ypb.Male.fastq.gz	ERR2598311	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598311/ERR2598311.fastq.gz	P-MTAB-75114	P-MTAB-75113	6095sTS.Human.Testis.46ypb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.6095sTS.Human.Testis.46ypb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	middle adult	testis
5517sTS.Human.Brain.50ypb.Male	ERS2510411	SAMEA4690228	Homo sapiens	normal	middle adult	not available	50	year	male	forebrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5517sTS.Human.Brain.50ypb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5517sTS.Human.Brain.50ypb.Male	sequencing assay	ERX2614586	5517sTS.Human.Brain.50ypb.Male.fastq.gz	5517sTS.Human.Brain.50ypb.Male.fastq.gz	ERR2598305	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598305/ERR2598305.fastq.gz	P-MTAB-75114	P-MTAB-75113	5517sTS.Human.Brain.50ypb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5517sTS.Human.Brain.50ypb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	middle adult	forebrain
5549sTS.Human.Cerebellum.50ypb.Male	ERS2510415	SAMEA4690232	Homo sapiens	normal	middle adult	not available	50	year	male	hindbrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5549sTS.Human.Cerebellum.50ypb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5549sTS.Human.Cerebellum.50ypb.Male	sequencing assay	ERX2614590	5549sTS.Human.Cerebellum.50ypb.Male.fastq.gz	5549sTS.Human.Cerebellum.50ypb.Male.fastq.gz	ERR2598309	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598309/ERR2598309.fastq.gz	P-MTAB-75114	P-MTAB-75113	5549sTS.Human.Cerebellum.50ypb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5549sTS.Human.Cerebellum.50ypb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	middle adult	hindbrain
5516sTS.Human.Cerebellum.53ypb.Male	ERS2510414	SAMEA4690231	Homo sapiens	normal	middle adult	not available	53	year	male	hindbrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5516sTS.Human.Cerebellum.53ypb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5516sTS.Human.Cerebellum.53ypb.Male	sequencing assay	ERX2614589	5516sTS.Human.Cerebellum.53ypb.Male.fastq.gz	5516sTS.Human.Cerebellum.53ypb.Male.fastq.gz	ERR2598308	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598308/ERR2598308.fastq.gz	P-MTAB-75114	P-MTAB-75113	5516sTS.Human.Cerebellum.53ypb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5516sTS.Human.Cerebellum.53ypb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	middle adult	hindbrain
5557sTS.Human.Brain.53ypb.Male	ERS2510412	SAMEA4690229	Homo sapiens	normal	middle adult	not available	53	year	male	forebrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5557sTS.Human.Brain.53ypb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5557sTS.Human.Brain.53ypb.Male	sequencing assay	ERX2614587	5557sTS.Human.Brain.53ypb.Male.fastq.gz	5557sTS.Human.Brain.53ypb.Male.fastq.gz	ERR2598306	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598306/ERR2598306.fastq.gz	P-MTAB-75114	P-MTAB-75113	5557sTS.Human.Brain.53ypb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5557sTS.Human.Brain.53ypb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	middle adult	forebrain
6043sTS.Human.Heart.54ypb.Male	ERS2510413	SAMEA4690230	Homo sapiens	normal	middle adult	not available	54	year	male	heart	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	6043sTS.Human.Heart.54ypb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	6043sTS.Human.Heart.54ypb.Male	sequencing assay	ERX2614588	6043sTS.Human.Heart.54ypb.Male.fastq.gz	6043sTS.Human.Heart.54ypb.Male.fastq.gz	ERR2598307	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598307/ERR2598307.fastq.gz	P-MTAB-75114	P-MTAB-75113	6043sTS.Human.Heart.54ypb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.6043sTS.Human.Heart.54ypb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	middle adult	heart
6106sTS.Human.Liver.55ypb.Male	ERS2510416	SAMEA4690233	Homo sapiens	normal	middle adult	not available	55	year	male	liver	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	6106sTS.Human.Liver.55ypb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	6106sTS.Human.Liver.55ypb.Male	sequencing assay	ERX2614591	6106sTS.Human.Liver.55ypb.Male.fastq.gz	6106sTS.Human.Liver.55ypb.Male.fastq.gz	ERR2598310	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598310/ERR2598310.fastq.gz	P-MTAB-75114	P-MTAB-75113	6106sTS.Human.Liver.55ypb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.6106sTS.Human.Liver.55ypb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	middle adult	liver
5842sTS.Human.Cerebellum.0dpb.Female	ERS2510427	SAMEA4690244	Homo sapiens	normal	neonate	not available	0	day	female	hindbrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5842sTS.Human.Cerebellum.0dpb.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5842sTS.Human.Cerebellum.0dpb.Female	sequencing assay	ERX2614602	5842sTS.Human.Cerebellum.0dpb.Female.fastq.gz	5842sTS.Human.Cerebellum.0dpb.Female.fastq.gz	ERR2598321	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598321/ERR2598321.fastq.gz	P-MTAB-75114	P-MTAB-75113	5842sTS.Human.Cerebellum.0dpb.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5842sTS.Human.Cerebellum.0dpb.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	neonate	hindbrain
5843sTS.Human.Heart.0dpb.Female	ERS2510421	SAMEA4690238	Homo sapiens	normal	neonate	not available	0	day	female	heart	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5843sTS.Human.Heart.0dpb.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5843sTS.Human.Heart.0dpb.Female	sequencing assay	ERX2614596	5843sTS.Human.Heart.0dpb.Female.fastq.gz	5843sTS.Human.Heart.0dpb.Female.fastq.gz	ERR2598315	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598315/ERR2598315.fastq.gz	P-MTAB-75114	P-MTAB-75113	5843sTS.Human.Heart.0dpb.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5843sTS.Human.Heart.0dpb.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	neonate	heart
5844sTS.Human.Kidney.0dpb.Female	ERS2510430	SAMEA4690247	Homo sapiens	normal	neonate	not available	0	day	female	kidney	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5844sTS.Human.Kidney.0dpb.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5844sTS.Human.Kidney.0dpb.Female	sequencing assay	ERX2614605	5844sTS.Human.Kidney.0dpb.Female.fastq.gz	5844sTS.Human.Kidney.0dpb.Female.fastq.gz	ERR2598324	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598324/ERR2598324.fastq.gz	P-MTAB-75114	P-MTAB-75113	5844sTS.Human.Kidney.0dpb.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5844sTS.Human.Kidney.0dpb.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	neonate	kidney
5848sTS.Human.Cerebellum.0dpb.Female	ERS2510428	SAMEA4690245	Homo sapiens	normal	neonate	not available	0	day	female	hindbrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5848sTS.Human.Cerebellum.0dpb.Female	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5848sTS.Human.Cerebellum.0dpb.Female	sequencing assay	ERX2614603	5848sTS.Human.Cerebellum.0dpb.Female.fastq.gz	5848sTS.Human.Cerebellum.0dpb.Female.fastq.gz	ERR2598322	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598322/ERR2598322.fastq.gz	P-MTAB-75114	P-MTAB-75113	5848sTS.Human.Cerebellum.0dpb.Female.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5848sTS.Human.Cerebellum.0dpb.Female.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	neonate	hindbrain
5510sTS.Human.Cerebellum.4dpb.Male	ERS2510424	SAMEA4690241	Homo sapiens	normal	neonate	not available	4	day	male	hindbrain	organism part	P-MTAB-75109	P-MTAB-75110	P-MTAB-75111	5510sTS.Human.Cerebellum.4dpb.Male	RNA	SINGLE	PolyA	TRANSCRIPTOMIC	first strand	ssRNA-seq	P-MTAB-75112	Lausanne Genomics Technology Facility	5510sTS.Human.Cerebellum.4dpb.Male	sequencing assay	ERX2614599	5510sTS.Human.Cerebellum.4dpb.Male.fastq.gz	5510sTS.Human.Cerebellum.4dpb.Male.fastq.gz	ERR2598318	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598318/ERR2598318.fastq.gz	P-MTAB-75114	P-MTAB-75113	5510sTS.Human.Cerebellum.4dpb.Male.sorted.bam	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.5510sTS.Human.Cerebellum.4dpb.Male.sorted.bam	P-MTAB-75114	P-MTAB-75113	Human.CPM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.2.zip	P-MTAB-75114	P-MTAB-75113	Human.RPKM.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-6814/E-MTAB-6814.processed.1.zip	neonate	hindbrain
